,Tipo de Documento,Documento,Nome,Fontes
27,CNPJ,20502673000157,AMARAL JUNIOR CONSTRUCOES LTDA - ME,socios-brasil
28,CNPJ,03645605000128,AMARAL JUNIOR CONSTRUTORA LTDA - ME,socios-brasil
29,CNPJ,09135710000101,AMARAL JUNIOR CORRETORA DE SEGUROS LTDA - EPP,socios-brasil
30,CNPJ,14513319000125,AMARAL JUNIOR E CALDEIRA LTDA - ME,socios-brasil
31,CNPJ,25116226000183,AMARAL JUNIOR EMPREENDIMENTOS EIRELI - ME,socios-brasil
32,CNPJ,12476097000192,AMARAL & JUNIOR LTDA - ME,socios-brasil
33,CNPJ,04564588000167,AMARAL & JUNIOR PRESTACAO DE SERVICOS S/C LTDA - ME,socios-brasil
34,CNPJ,17158996000160,AMARAL JUNIOR REPRESENTACAO COMERCIAL LTDA,socios-brasil
35,CNPJ,06155334000110,AMARAL JUNIOR REPRESENTACOES LTDA,socios-brasil
36,CNPJ,07674199000182,AMARAL & JUNQUEIRA LTDA - ME,socios-brasil
37,CNPJ,01784356000126,AMARAL & JUNQUEIRA SC LTDA,socios-brasil
38,CNPJ,02918220000124,AMARAL & JUSTO LTDA - ME,socios-brasil
39,CNPJ,19034232000199,AMARAL & KANASIRO LTDA - ME,socios-brasil
40,CNPJ,06315669000159,AMARAL KAR LANTERNAGEM E PINTURA AUTOMOTIVA LTDA - ME,socios-brasil
41,CNPJ,08464958000145,AMARAL & KAWAZOE COMERCIO DE PRODUTOS ELETRONICOS LTDA. - ME,socios-brasil
42,CNPJ,22199901000197,AMARAL & KLUG LTDA - ME,socios-brasil
43,CNPJ,10443779000173,AMARAL & KOAKOSKI LTDA - ME,socios-brasil
44,CNPJ,81663106000177,AMARAL & KOUBAY LTDA - ME,socios-brasil
45,CNPJ,02899331000130,AMARAL & KRAUSE AUDITORES ASSOCIADOS S/C LTDA,socios-brasil
46,CNPJ,11230862000127,AMARAL & KUNEN REPRESENTACOES LTDA - ME,socios-brasil
47,CNPJ,05528291000109,AMARAL & KUROSKI LTDA - EPP,socios-brasil
48,CNPJ,12320018000150,AMARAL & LABOISSIER LTDA - ME,socios-brasil
49,CNPJ,02644726000192,AMARAL & LADEIRA - ENGENHARIA S/C LTDA - ME,socios-brasil
0,CNPJ,9640268000162,AMARAL & LADENTIM LTDA - ME,socios-brasil
1,CNPJ,3893758000194,AMARAL & LAGE SISTEMA DE ENSINO LTDA,socios-brasil
2,CNPJ,6294010000163,AMARAL LANARI ASSISTENCIA EMPRESARIAL DE SEGUROS LTDA - ME,socios-brasil
3,CNPJ,7366861000137,AMARAL LANCHES LTDA - ME,socios-brasil
4,CNPJ,11047058000107,AMARAL LANCHES LTDA - ME,socios-brasil
5,CNPJ,8652402000182,AMARAL LANCHONETE LTDA - ME,socios-brasil
6,CNPJ,4605486000142,AMARAL LANGE S/C LTDA. - ME,socios-brasil
7,CNPJ,19061320000180,AMARAL LAPA & CIA LTDA - ME,socios-brasil
8,CNPJ,8721303000105,AMARAL LAVA RAPIDO LTDA - ME,socios-brasil
9,CNPJ,20400804000195,AMARAL & LEAL ARTIGOS DO VESTUARIOS LTDA - ME,socios-brasil
10,CNPJ,21673767000151,"AMARAL, LEAL & MOREIRA EMPREENDIMENTOS ALIMENTICIOS LTDA - EPP",socios-brasil
11,CNPJ,11310090000133,AMARAL & LEANEZ COLCHOES LTDA - ME,socios-brasil
12,CNPJ,2929592000156,AMARAL LEAO CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA - ME,socios-brasil
13,CNPJ,22013312000172,AMARAL LEITE & CIA LTDA,socios-brasil
14,CNPJ,22636262000180,AMARAL & LEMOS COMERCIO DE COLCHOES LTDA - ME,socios-brasil
15,CNPJ,10927295000108,AMARAL & LEMOS LTDA - ME,socios-brasil
16,CNPJ,13265113000160,AMARAL & LEMOS SERVICOS LTDA - ME,socios-brasil
17,CNPJ,5096943000183,AMARAL & LESSA LTDA - ME,socios-brasil
18,CNPJ,4211424000156,AMARAL LETREIROS LTDA - ME,socios-brasil
19,CNPJ,42959783000185,AMARAL LIMA & BRAGA LTDA - ME,socios-brasil
20,CNPJ,5900144000118,AMARAL LIMA & CIA LTDA - ME,socios-brasil
21,CNPJ,8813359000190,AMARAL & LIMA COMERCIAL APIAI LTDA - ME,socios-brasil
22,CNPJ,16403084000144,AMARAL & LIMA COMERCIO DE JOIAS LTDA - ME,socios-brasil
23,CNPJ,22645665000195,AMARAL & LIMA EDUCACAO INFANTIL LTDA. - ME,socios-brasil
24,CNPJ,21575185000132,AMARAL LIMA EMPREENDIMENTOS IMOBILIARIOS LTDA,socios-brasil
25,CNPJ,28653043000195,AMARAL & LIMA LTDA - ME,socios-brasil
26,CNPJ,4145807000173,AMARAL & LIMA LTDA - ME,socios-brasil
27,CNPJ,4969419000107,AMARAL & LIMA LTDA - ME,socios-brasil
28,CNPJ,4867322000193,AMARAL LIMA LTDA - ME,socios-brasil
29,CNPJ,5231610000110,AMARAL LIMA PRESTADORA DE SERVICOS LTDA - ME,socios-brasil
30,CNPJ,22746396000153,AMARAL & LIMA SERVICOS DE COMUNICACAO LTDA,socios-brasil
31,CNPJ,3271674000119,"AMARAL, LINS E ASSUMPCAO LTDA - ME",socios-brasil
32,CNPJ,493146000116,AMARAL & LINS LTDA,socios-brasil
33,CNPJ,2158802000150,AMARAL & LINS LTDA - ME,socios-brasil
34,CNPJ,10220568000171,AMARAL LISBOA & PEREIRA SERVICOS EMPRESARIAIS LTDA - ME,socios-brasil
35,CNPJ,15285485000184,AMARAL LOCACAO DE ESTRUTURAS METALICAS LTDA,socios-brasil
36,CNPJ,14299168000154,AMARAL LOCACAO DE MAQUINAS E EQUIPAMENTOS LTDA - ME,socios-brasil
37,CNPJ,9112403000105,AMARAL LOCACAO LTDA - ME,socios-brasil
38,CNPJ,10929856000108,AMARAL LOCADORA E MERCEARIA LTDA - ME,socios-brasil
39,CNPJ,76267459000118,AMARAL LOCADORA LTDA - ME,socios-brasil
40,CNPJ,26405357000143,AMARAL LOGISTICA E TRANSPORTES LTDA,socios-brasil
41,CNPJ,4969474000105,AMARAL LOGISTICA LTDA - ME,socios-brasil
42,CNPJ,11036095000110,AMARAL LOGISTICA LTDA - ME,socios-brasil
43,CNPJ,28792994000145,AMARAL LOHN SERVICOS MEDICOS LTDA. - ME,socios-brasil
44,CNPJ,8298776000141,AMARAL & LOIOLA LTDA - ME,socios-brasil
45,CNPJ,22356256000179,AMARAL LOPES ADMINISTRACAO DE BENS - EIRELI,socios-brasil
46,CNPJ,5149146000117,AMARAL LOPES CALCADOS E CONFECCOES LTDA,socios-brasil
47,CNPJ,2580989000185,AMARAL & LOPES COMERCIO DE AUTO PECAS E SERVICOS LTDA - ME,socios-brasil
48,CNPJ,9288493000181,AMARAL LOPES CONFECCOES E ACESSORIOS LTDA - ME,socios-brasil
49,CNPJ,3061365000114,AMARAL LOPES & LIMA LTDA - ME,socios-brasil
0,CNPJ,14740418000140,AMARAL & LOPES LTDA,socios-brasil
1,CNPJ,02283963000175,AMARAL & LOPES LTDA - ME,socios-brasil
2,CNPJ,13452135000130,AMARAL & LOPES LTDA - ME,socios-brasil
3,CNPJ,05528573000106,AMARAL & LOPES REPARO DE BOMBAS INJETORAS LTDA - ME,socios-brasil
4,CNPJ,02927282000100,"AMARAL, LOPES & SANTOS LTDA.",socios-brasil
5,CNPJ,05073798000115,AMARAL & LORENCENA LTDA - ME,socios-brasil
6,CNPJ,09534383000152,"AMARAL, LOURENCO & CIA LTDA - ME",socios-brasil
7,CNPJ,04235534000158,AMARAL L. R. J. CONSTRUCOES E REFORMA - ME,socios-brasil
8,CNPJ,22430919000158,AMARAL & LUCA SERVICOS TERCEIRIZADOS LTDA - ME,socios-brasil
9,CNPJ,03103654000139,AMARAL LUCAS INDUSTRIA E COMERCIO DE EQUIPAMENTOS HIDRAULICOS LTDA. - ME,socios-brasil
10,CNPJ,07112623000103,AMARAL & LUCATELLI COMERCIO DO VESTUARIO LTDA - ME,socios-brasil
11,CNPJ,26331530000106,AMARAL & LUENGO SS LTDA - ME,socios-brasil
12,CNPJ,08921243000174,AMARAL & LUIZ - INSTITUTO DE ORTODONTIA S/S. - ME,socios-brasil
13,CNPJ,20502356000130,AMARAL & LUVISUTO LTDA - ME,socios-brasil
14,CNPJ,11648827000122,AMARAL MACEDO COMERCIO DE ALIMENTOS E BEBIDAS LTDA,socios-brasil
15,CNPJ,07004531000100,AMARAL & MACEDO LTDA,socios-brasil
16,CNPJ,03352970000144,AMARAL & MACEDO REPRESENTACOES LTDA - ME,socios-brasil
18,CNPJ,11701132000167,AMARAL MACHADO ADMINISTRADORA E CORRETORA DE SEGUROS LTDA.,socios-brasil
19,CNPJ,04548438000160,AMARAL MACHADO ADVOGADOS ASSOCIADOS,socios-brasil
20,CNPJ,17835551000178,AMARAL MACHADO ADVOGADOS ASSOCIADOS,socios-brasil
21,CNPJ,17431758000187,AMARAL & MACHADO MOVEIS PLANEJADOS LTDA - ME,socios-brasil
22,CNPJ,54367628000159,AMARAL MACHADO PARTICIPACOES E EMPREENDIMENTOS LTDA,socios-brasil
23,CNPJ,21721452000132,AMARAL MACIEL ALEIXO IMOVEIS LTDA,socios-brasil
24,CNPJ,38131553000156,AMARAL & MACIEL LTDA - ME,socios-brasil
25,CNPJ,12934506000157,AMARAL & MACIEL LTDA - ME,socios-brasil
26,CNPJ,05873866000120,AMARAL MADEIRAS EIRELI - EPP,socios-brasil
27,CNPJ,11914637000100,AMARAL MADEIRAS LIMITADA - ME,socios-brasil
28,CNPJ,06245728000160,AMARAL MADEIRAS LTDA,socios-brasil
29,CNPJ,19335411000166,"AMARAL MAGALHAES, INCORPORACOES & PARTICIPACOES LTDA - ME",socios-brasil
30,CNPJ,86363736000140,AMARAL & MAGALHAES LTDA,socios-brasil
31,CNPJ,09453753000127,AMARAL & MAGALHAES LTDA - ME,socios-brasil
32,CNPJ,16562138000114,AMARAL & MAGALHAES ODONTO MEDICA LTDA - ME,"socios-brasil,gastos-diretos"
33,CNPJ,03457319000139,AMARAL & MAGNONI LTDA - ME,socios-brasil
34,CNPJ,07317559000199,AMARAL & MAIA CONSTRUTORA LTDA - ME,socios-brasil
35,CNPJ,17848962000106,AMARAL MAIA EMPREENDIMENTOS IMOBILIARIOS LTDA - ME,socios-brasil
36,CNPJ,10906064000100,AMARAL MAIA SERVICOS PARALEGAIS LTDA - ME,socios-brasil
37,CNPJ,14626702000190,AMARAL MAIA SOCIEDADE DE ADVOGADOS,socios-brasil
38,CNPJ,24798125000177,AMARAL MAIA SOCIEDADE INDIVIDUAL DE ADVOCACIA,socios-brasil
39,CNPJ,05576625000110,AMARAL & MALAQUIAS LTDA - ME,socios-brasil
40,CNPJ,09686363000105,AMARAL & MALDONADO COMERCIO DE PECAS E ACESSORIOS PARA MOTOS LTDA. - ME,socios-brasil
41,CNPJ,22778163000132,AMARAL MAMEDE SERVICOS ADMINISTRATIVOS EIRELI - ME,socios-brasil
42,CNPJ,02887781000103,AMARAL & MANERBA SERVICOS - ME,socios-brasil
43,CNPJ,04901149000100,AMARAL MAQUINAS E EQUIPAMENTOS LTDA,socios-brasil
44,CNPJ,02634421000108,AMARAL MAQUINAS E MATERIAIS PARA CONSTRUCAO LTDA,socios-brasil
45,CNPJ,02230099000143,AMARAL & MARANGON DISCOS LTDA - ME,socios-brasil
46,CNPJ,22149187000122,AMARAL & MARCOS REPRESENTACOES LTDA,socios-brasil
47,CNPJ,04124773000130,AMARAL & MARCUZZO DE MARACAI LTDA - ME,socios-brasil
48,CNPJ,10287009000189,AMARAL & MARIANO EDITORIAL LTDA - ME,socios-brasil
49,CNPJ,04543544000150,AMARAL & MARINGONDA LTDA,socios-brasil
0,CNPJ,02165718000163,AMARAL & MARINHO CENTRO AUTOMOTIVO LTDA - ME,socios-brasil
1,CNPJ,18863841000198,AMARAL & MARINI LTDA - ME,socios-brasil
2,CNPJ,25127990000154,AMARAL MARKETING E TREINAMENTO EIRELI - ME,socios-brasil
3,CNPJ,09169791000152,AMARAL MARQUES CONSTRUCOES E SANEAMENTO LTDA - ME,"socios-brasil,gastos-diretos"
4,CNPJ,14408195000118,AMARAL & MARQUES DINIZ LTDA - EPP,socios-brasil
5,CNPJ,04443760000124,AMARAL MARQUES INDUSTRIA DE COSMETICOS LTDA - ME,socios-brasil
6,CNPJ,26945782000125,AMARAL & MARQUES LTDA - ME,socios-brasil
7,CNPJ,93001600000155,AMARAL MARQUES LTDA - ME,socios-brasil
8,CNPJ,09248531000172,AMARAL MARQUES REPRESENTACOES DE COLCHOES E ESPUMAS LTDA - ME,socios-brasil
9,CNPJ,27057379000122,AMARAL & MARSON LTDA - ME,socios-brasil
10,CNPJ,08625358000111,AMARAL & MARTINHAGO CORRETORA DE SEGUROS E REPRESENTACOES COMERCIAIS LTDA - ME,socios-brasil
11,CNPJ,21047956000119,AMARAL & MARTINI LTDA - ME,socios-brasil
13,CNPJ,14903147000104,AMARAL & MARTINS ADVOGADOS ASSOCIADOS S/S,socios-brasil
14,CNPJ,10779573000119,AMARAL MARTINS ATIVIDADE FISICA LTDA - ME,socios-brasil
15,CNPJ,22957988000114,AMARAL & MARTINS COMERCIO DE TINTAS LTDA - ME,socios-brasil
16,CNPJ,12941842000127,AMARAL MARTINS CONSTRUTORA LTDA.,socios-brasil
17,CNPJ,20402498000126,"AMARAL, MARTINS E CHAVES COMERCIO DE ARTIGOS DE FESTAS LTDA - ME",socios-brasil
18,CNPJ,10701051000102,AMARAL MARTINS E JOTA DOS SANTOS LTDA - ME,socios-brasil
19,CNPJ,82032194000171,AMARAL & MARTINS LTDA - ME,socios-brasil
20,CNPJ,95821294000129,AMARAL & MARTINS LTDA - ME,socios-brasil
21,CNPJ,07672522000189,AMARAL & MARTINS LTDA - ME,socios-brasil
22,CNPJ,09447287000177,AMARAL MARTINS & MARTINS LTDA - ME,socios-brasil
23,CNPJ,22917767000112,AMARAL MARTINS RESTAURANTE EIRELI - ME,socios-brasil
24,CNPJ,01616056000138,AMARAL & MARTINS S/C LTDA. - ME,socios-brasil
25,CNPJ,04584607000117,AMARAL & MARTINS SEVICOS LTDA,socios-brasil
26,CNPJ,05365918000158,AMARAL MARTORELLI MANUTENCAO LTDA - ME,socios-brasil
27,CNPJ,81217085000166,AMARAL & MASSIROLI LTDA,socios-brasil
28,CNPJ,03950670000167,AMARAL MATERIAIS DE CONSTRUCAO LTDA,socios-brasil
29,CNPJ,06538790000140,AMARAL MATERIAIS DE CONSTRUCAO LTDA,socios-brasil
30,CNPJ,17149856000126,AMARAL MATERIAIS DE CONSTRUCAO LTDA - EPP,socios-brasil
31,CNPJ,17412155000138,AMARAL MATERIAIS PARA CONSTRUCAO LTDA - ME,socios-brasil
32,CNPJ,18270658000189,AMARAL MATERIAIS PARA CONSTRUCAO LTDA - ME,socios-brasil
33,CNPJ,21579284000192,AMARAL MATERIAL DE CONSTRUCAO & TRANSPORTE LTDA - ME,socios-brasil
34,CNPJ,27156044000161,AMARAL MATERIAL ELETRICO EIRELI - ME,socios-brasil
35,CNPJ,14225305000106,AMARAL MATERIAL PARA CONSTRUCAO LTDA - ME,socios-brasil
37,CNPJ,12982537000183,AMARAL & MATOS ADVOGADOS ASSOCIADOS,socios-brasil
38,CNPJ,03996641000136,AMARAL MATOS COMERCIO DE CARNE E FRIOS LTDA.,socios-brasil
39,CNPJ,02775485000110,AMARAL MATOS ENGENHARIA E PERICIAS TECNICAS LTDA - ME,socios-brasil
40,CNPJ,15869420000186,AMARAL MATTOS REPRESENTACOES COMERCIAIS LTDA - ME,socios-brasil
41,CNPJ,06967869000196,AMARAL & MATTOS VESTUARIO LTDA - EPP,socios-brasil
42,CNPJ,04775229000159,AMARAL & MATUS LTDA,socios-brasil
43,CNPJ,14847476000177,AMARAL & MAURINA LTDA - ME,socios-brasil
44,CNPJ,02609096000115,AMARAL MAYORGA INDUSTRIA E COMERCIO LTDA - ME,socios-brasil
45,CNPJ,02565747000112,AMARAL M.C.B. PERFUMARIA 162 DE PILARES LTDA - ME,socios-brasil
46,CNPJ,03055467000127,AMARAL MECANICA DE ASSIS LTDA - ME,socios-brasil
47,CNPJ,00774156000120,AMARAL MED COMERCIO E SERVICOS LTDA,socios-brasil
48,CNPJ,20863673000182,"AMARAL, MEDEIROS E CIA LTDA - ME",socios-brasil
0,CNPJ,03773492000146,AMARAL MEDICAMENTOS LTDA - ME,socios-brasil
1,CNPJ,03711816000111,AMARAL MEDICO HOSPITALAR LTDA - ME,socios-brasil
2,CNPJ,13820301000103,"AMARAL, MEGIDO, MORAES E KUHL - SOCIEDADE DE ADVOGADOS",socios-brasil
3,CNPJ,13357472000148,AMARALMEIDA REPRESENTACOES LTDA - ME,socios-brasil
4,CNPJ,20586583000191,AMARAL MEIRA CONSTRUCAO E REFORMAS LTDA - ME,socios-brasil
5,CNPJ,11566075000150,AMARAL & MEIRA LTDA - ME,socios-brasil
6,CNPJ,11598160000109,AMARAL & MELKE LTDA - ME,socios-brasil
7,CNPJ,35927201000113,AMARAL & MELLO DOCES FINOS LTDA,socios-brasil
8,CNPJ,02124316000110,AMARAL MELLO S/C LTDA,socios-brasil
9,CNPJ,11360222000131,"AMARAL, MELO & PORTELLA SOCIEDADE DE ADVOGADOS",socios-brasil
10,CNPJ,10713811000193,AMARAL MELO SERVICOS ODONTOLOGICOS LTDA - ME,socios-brasil
11,CNPJ,03031033000197,AMARAL & MELO TRANSPORTES LTDA - ME,socios-brasil
12,CNPJ,11043488000150,AMARALMENA PRODUTOS INDUSTRIAIS LTDA - ME,"socios-brasil,gastos-diretos"
13,CNPJ,17528409000188,AMARALMENA REPRESENTACOES COMERCIAIS LTDA - ME,socios-brasil
14,CNPJ,24649347000128,AMARAL & MENDES LTDA - ME,socios-brasil
15,CNPJ,13728863000121,AMARAL MENDES REPRESENTACOES COMERCIAIS LTDA - ME,socios-brasil
16,CNPJ,06172626000161,AMARAL MENEZES CONSTRUCOES E SERVICOS LTDA - ME,socios-brasil
17,CNPJ,17136073000108,AMARAL MENEZES EIRELI,socios-brasil
18,CNPJ,00540416000100,AMARAL & MENEZES LTDA - ME,socios-brasil
19,CNPJ,21572455000151,AMARAL MERCADINHO EIRELI - ME,socios-brasil
20,CNPJ,13190949000143,AMARAL & MERENDI COMERCIO E RESTAURACAO DE MOVEIS LTDA - ME,socios-brasil
21,CNPJ,27140716000140,AMARAL MESQUITA BEBIDAS LTDA - ME,socios-brasil
22,CNPJ,28841134000154,AMARAL & MESQUITA CORRETORA DE SEGUROS LTDA - ME,socios-brasil
23,CNPJ,18816724000173,AMARAL METODOS E PROCESSOS LTDA - EPP,socios-brasil
24,CNPJ,22668581000177,AMARAL & MICHELS LTDA - ME,socios-brasil
25,CNPJ,13461064000131,AMARAL & MICZEWSKI LTDA,socios-brasil
26,CNPJ,27710401000191,AMARAL MIDIA CLASS NEGOCIOS DIGITAIS - EIRELI,socios-brasil
28,CNPJ,04946066000120,AMARAL - MINERACAO LTDA - EPP,socios-brasil
29,CNPJ,05789168000141,AMARAL MINIMERCADO E GAS LTDA - ME,socios-brasil
30,CNPJ,72685779000137,AMARAL MIQUELIN & MIQUELIN LTDA - ME,socios-brasil
31,CNPJ,13353064000118,AMARAL & MIQUELOTI ESTACIONAMENTO LTDA - ME,socios-brasil
32,CNPJ,29045208000109,AMARAL & MIQUELOTI VARIEDADES LTDA - ME,socios-brasil
33,CNPJ,23500659000102,AMARAL & MIRANDA IMOVEIS LTDA. - ME,socios-brasil
34,CNPJ,00492011000136,AMARAL & MISAWA LTDA,socios-brasil
35,CNPJ,13600031000125,AMARAL MODA JOVEM LTDA - ME,socios-brasil
36,CNPJ,06294822000109,AMARAL & MOHR LTDA - ME,socios-brasil
37,CNPJ,15573810000104,AMARAL & MOLINA LTDA - ME,socios-brasil
38,CNPJ,22306743000127,AMARAL MONTAGEM LTDA - ME,socios-brasil
39,CNPJ,36553626000172,AMARAL MONTAGENS INDUSTRIAIS LTDA - EPP,socios-brasil
40,CNPJ,07143317000126,AMARAL & MONTANHA BERTALHO LTDA - ME,socios-brasil
41,CNPJ,22754195000106,AMARAL & MONTEIRO CLINICA MEDICA S/S - ME,socios-brasil
42,CNPJ,08100953000133,"AMARAL, MORAES & CIA LTDA - ME",socios-brasil
43,CNPJ,15648279000191,AMARAL & MORAES DE MATAO LTDA - ME,"socios-brasil,gastos-diretos"
44,CNPJ,14099217000105,AMARAL & MORAES MODAS E ACESSORIOS LTDA - ME,socios-brasil
45,CNPJ,21827815000119,AMARAL & MORAES - SOCIEDADE DE ADVOGADOS,socios-brasil
46,CNPJ,03136245000139,AMARAL & MORAES VEICULOS LTDA - ME,socios-brasil
47,CNPJ,17360254000113,AMARAL MORAIS COMERCIAL DE ALIMENTOS LTDA - ME,socios-brasil
48,CNPJ,03311621000184,AMARAL & MORAIS LTDA,socios-brasil
0,CNPJ,11220422000199,AMARAL & MORALLI INDUSTRIA TEXTIL LTDA - ME,socios-brasil
1,CNPJ,23501235000162,"AMARAL, MOREIRA & CAMPELO LTDA - ME",socios-brasil
2,CNPJ,04846786000113,AMARAL MOREIRA CONSTRUCOES E INCORPORACOES LTDA,socios-brasil
3,CNPJ,34197442000191,AMARAL & MOREIRA LTDA - ME,socios-brasil
4,CNPJ,02475270000184,AMARAL & MOREIRA LTDA - ME,socios-brasil
5,CNPJ,26276978000174,"AMARAL, MOREIRA & MUNIZ COMERCIO DE ALIMENTOS LTDA - ME",socios-brasil
6,CNPJ,02466862000130,AMARAL & MOREIRA REPRESENTACOES COMERCIAIS LTDA,socios-brasil
7,CNPJ,14786549000168,AMARAL MOREIRA SERVICOS LTDA - ME,socios-brasil
8,CNPJ,02897186000159,AMARAL & MORENO CONSTRUCAO CIVIL S/C LTDA - ME,socios-brasil
9,CNPJ,28104570000140,AMARAL & MORETO TRANSPORTES LTDA - ME,socios-brasil
10,CNPJ,26658743000147,AMARAL MOTA ADVOGADOS,socios-brasil
11,CNPJ,28590925000159,AMARAL MOTA ENGENHARIA LIMITADA,socios-brasil
12,CNPJ,01376507000107,AMARAL & MOTA SOCIEDADE DE PETROLEO LTDA - ME,socios-brasil
13,CNPJ,21528889000154,AMARAL MOTO PECAS EIRELI - ME,socios-brasil
14,CNPJ,10927126000160,AMARAL MOTOS COMERCIO DE PECAS E ACESSORIOS EIRELI - ME,socios-brasil
15,CNPJ,03335139000184,AMARAL MOTOS EIRELI - EPP,socios-brasil
16,CNPJ,86794245000153,AMARAL MOTOS LTDA - EPP,socios-brasil
17,CNPJ,26810987000101,AMARAL MOTOS USADAS LTDA - ME,socios-brasil
18,CNPJ,17097514000100,AMARAL & MOTTIN LTDA - ME,socios-brasil
19,CNPJ,01883101000110,AMARAL & MOURA LTDA - ME,socios-brasil
20,CNPJ,04690531000104,AMARAL & MOURA LTDA - ME,socios-brasil
21,CNPJ,00770801000136,AMARAL MOVEIS E DECORACOES DE BARBACENA LTDA - ME,socios-brasil
22,CNPJ,00945277000197,AMARAL MOVEIS E PRESENTES LTDA - ME,socios-brasil
23,CNPJ,17571647000176,AMARAL MOVEIS LTDA - ME,socios-brasil
24,CNPJ,12753248000102,AMARAL MOVEIS NOVOS E USADOS LTDA - ME,socios-brasil
25,CNPJ,19103509000198,AMARAL MOVEIS PLANEJADOS LTDA,socios-brasil
26,CNPJ,01980840000120,"AMARAL, MULLER E SPADARI LTDA - ME",socios-brasil
27,CNPJ,09622506000107,AMARAL MULTIS CONSTRUTORA LTDA - ME,socios-brasil
28,CNPJ,13370936000156,AMARAL & MUNCHOW PASTELARIA LTDA - EPP,socios-brasil
29,CNPJ,07492351000106,AMARAL & MUNIZ - CONSULTORIA E ASSESSORIA EM INFORMATICA LTDA - ME,socios-brasil
31,CNPJ,01544698000179,AMARAL & MUNIZ LTDA - ME,socios-brasil
32,CNPJ,01941829000151,AMARAL & MUNIZ MINIMERCADO LTDA - ME,socios-brasil
33,CNPJ,03959593000106,AMARAL MUNIZ REPRESENTACAO LTDA - ME,socios-brasil
34,CNPJ,03901595000144,AMARAL & MURACAMI LTDA,socios-brasil
35,CNPJ,29897212000103,AMARAL MUROS MECANICA VOLKSWAGEM LTDA - ME,socios-brasil
36,CNPJ,03756492000138,AMARAL & MUSACHIO - TRANSPORTES LTDA - EPP,socios-brasil
37,CNPJ,08815949000151,AMARAL - NAPOLEON LOCALIZA LTDA. - ME,socios-brasil
38,CNPJ,07422267000116,AMARAL & NARCISO LTDA - ME,socios-brasil
39,CNPJ,08458555000193,AMARAL NASCIMENTO REPRESENTACOES LTDA - ME,socios-brasil
40,CNPJ,14083512000173,AMARAL NAVAS RECICLAGEM E TRANSPORTE LTDA - ME,socios-brasil
41,CNPJ,18910359000161,AMARAL NEGOCIOS IMOBILIARIOS EIRELI - ME,socios-brasil
42,CNPJ,15786707000142,AMARAL NEGOCIOS IMOBILIARIOS LTDA - ME,socios-brasil
43,CNPJ,11617092000170,AMARAL & NELO COMERCIO DE MOVEIS LTDA - ME,socios-brasil
44,CNPJ,07447586000186,AMARALNENSE TRANSPORTE LTDA - ME,socios-brasil
45,CNPJ,61777389000170,AMARAL & NEPOMUCENO LTDA,socios-brasil
46,CNPJ,08064772000107,AMARAL & NERES LTDA - EPP,socios-brasil
47,CNPJ,17640561000158,AMARAL NETO ADMINISTRACAO DE BENS EIRELI,socios-brasil
48,CNPJ,21779116000140,AMARAL NETO ADVOCACIA,socios-brasil
49,CNPJ,04799866000165,AMARAL NETO CONSULTORIA E ASSESSORIA EM INFORMATICA LTDA. - ME,socios-brasil
0,CNPJ,23146882000101,AMARAL NETO E CIA LTDA - ME,socios-brasil
1,CNPJ,24905545000105,AMARAL NETO & REIS SOCIEDADE DE ADVOGADOS,socios-brasil
2,CNPJ,04218592000173,AMARAL NETO REPRESENTACOES LTDA,socios-brasil
3,CNPJ,00092357000147,AMARAL NETO REPRESENTACOES LTDA,socios-brasil
4,CNPJ,17188499000105,AMARAL NETO SERVICOS ADMINISTRATIVOS LTDA - ME,socios-brasil
5,CNPJ,89137772000183,AMARAL NETTO ADVOGADOS E CONSULTORES LEGAIS S/C - ME,socios-brasil
6,CNPJ,01985755000155,AMARAL NETTO ADVOGADOS E CONSULTORES LEGAIS S/C - ME,socios-brasil
7,CNPJ,17302681000145,"AMARAL, NEUMANN E CIA LTDA - ME",socios-brasil
8,CNPJ,01065862000165,AMARAL & NEVES LTDA - ME,socios-brasil
9,CNPJ,10704932000179,AMARAL & NEVES SORVETES E LANCHES LIMITADA - ME,socios-brasil
10,CNPJ,05759021000109,AMARAL & NICOLAU - ABN - HOTELARI A E CONSULTORIA E ADMINISTRACAO LTDA,"socios-brasil,gastos-deputados,gastos-diretos"
11,CNPJ,02951068000181,AMARAL & NICOLODI LTDA - ME,socios-brasil
12,CNPJ,19726295000106,AMARAL & NOBREGA CONSTRUTORA LTDA - ME,socios-brasil
13,CNPJ,22257428000157,AMARAL & NOBRE SERVICOS MEDICOS LTDA.,socios-brasil
14,CNPJ,11614097000149,AMARAL & NOCERA LTDA - ME,socios-brasil
15,CNPJ,20480473000140,"AMARAL NOGUEIRA COMERCIO DE MOVEIS, COLCHOES E ESTOFADOS EIRELI - ME",socios-brasil
16,CNPJ,06248958000182,AMARAL & NOGUEIRA EMPREITEIRA LTDA - ME,socios-brasil
17,CNPJ,08178508000196,AMARAL & NOGUEIRA LTDA,socios-brasil
18,CNPJ,20962459000183,AMARAL NOGUEIRA TRANSPORTES LTDA. - ME,socios-brasil
19,CNPJ,15630332000127,AMARAL NOVAES CONSTRUTORA LTDA - ME,socios-brasil
20,CNPJ,02056107000187,AMARAL NUNES COMERCIO LTDA - ME,socios-brasil
